	table.gene	table.logFC	table.logCPM	table.F	table,PValue	table.FDR	adjust.method	comparison	test
10246	NPL	-3.239014751616	3.58619653324471	5.20131488841175	0,028464602	0.201599985506091	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
629	DEF8	-1.05691741326824	5.54982031722807	5.19856137972615	0,028503958	0.201757260097562	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
834	SNCA	-4.1398946676237	2.97266897457673	5.23341613363782	0,02854824	0.201949182496017	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3811	F9	-10.2538901069033	7.76960960811172	5.23181846396566	0,028570844	0.201987623684977	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6788	GOT1	-2.02237244779546	5.98005679138172	5.1886149412792	0,028646619	0.202167385251349	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2821	BLOC1S1	-0.789128614078613	7.16488041266736	5.1877057811832	0,028659698	0.202167385251349	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7886	ERCC6L2	0.929101556261586	4.10079493742116	5.18595900321754	0,028684844	0.202167385251349	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7117	BLNK	-6.62642378640673	4.18850007384191	5.18411536804301	0,028711411	0.202167385251349	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8805	TSPAN13	-3.71243129840525	4.58013880632886	5.18328789793583	0,028723344	0.202167385251349	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11437	NR5A2	-6.85557016462501	4.30113884297199	5.21981908444035	0,02874124	0.202167385251349	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8748	SLC25A43	1.25261808017176	3.72699302375869	5.18185499119062	0,02874402	0.202167385251349	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10787	RGS1	-5.78325345518133	3.43830742864079	5.21913247835377	0,028751023	0.202167385251349	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3807	MET	2.1180068254243	5.92634173989656	5.18043864954414	0,028764473	0.202167385251349	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1631	PIAS4	-0.931152630725009	4.8575125683816	5.17917667551317	0,02878271	0.202167385251349	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8934	SYT7	-3.8984025599449	2.84391827409228	5.21672838223386	0,028785309	0.202167385251349	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8198	HPN	-9.44164824394309	7.82345254090376	5.17717585366915	0,028811651	0.202171687529043	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11398	SPI1	-4.53939900098459	2.81396787053351	5.2138103735653	0,028826983	0.202171687529043	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1617	ZNF467	-2.65399522071531	4.99814210603111	5.17539208995659	0,028837478	0.202171687529043	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2791	ASGR2	-9.60027060342476	7.07870197300028	5.20902664013985	0,028895446	0.20243060427179	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3141	HCK	-3.71579305923087	2.4287798832918	5.16981901323507	0,028918334	0.20243060427179	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
224	CREBRF	1.7703812753907	3.96831362728571	5.16848632986046	0,028937706	0.20243060427179	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3271	PPP1R35	-1.16943749666627	4.89300546336143	5.16810576675176	0,02894324	0.20243060427179	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4550	SOX7	-2.30382164708714	3.52228095061997	5.16123304605279	0,029043386	0.203010332449661	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1154	HDHD5	-1.16627649871199	5.17897380265131	5.15799037085897	0,029090767	0.20319757039398	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2131	SSR4	1.09258587606936	9.17973285225056	5.15687111801206	0,029107141	0.20319757039398	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
341	GPC6	-2.77790465429602	6.01846644899746	5.1552712699114	0,029130563	0.20319757039398	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2907	UNC13A	-3.14110816817109	2.93902010131737	5.19209026237219	0,029139264	0.20319757039398	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5277	MAP1A	2.23175094831893	6.64174405895258	5.14735878873009	0,029246705	0.203604608579537	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4715	SLC6A1	-6.19504817546434	3.70564398837045	5.18280212866025	0,029273931	0.203604608579537	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8087	POPDC3	1.6437707759481	2.93018350415008	5.14438117885481	0,029290542	0.203604608579537	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7734	COPE	-0.718980569313974	7.82905330787326	5.14333540661819	0,029305955	0.203604608579537	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8288	WAS	-3.66699786539276	2.33119155769855	5.17850726698276	0,029336432	0.203604608579537	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10364	FAM184A	-3.4021220364401	2.30324228115752	5.14090834439584	0,029341761	0.203604608579537	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6964	HLA-A	1.57491969720411	7.45285726893811	5.14085920092717	0,029342486	0.203604608579537	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1346	TRIR	-0.810737731586928	8.07622143666409	5.14030553968072	0,029350661	0.203604608579537	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7634	GOLT1A	-7.22408511296692	4.58674630987263	5.17734286533122	0,029353402	0.203604608579537	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9418	IL10RA	-4.08632764833566	2.34300666089151	5.17533819599832	0,029382643	0.203687335567428	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1879	TTC38	-2.2685774003838	6.09418040190349	5.13575577540885	0,029417932	0.203772959009606	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4371	STARD5	-2.47012734804113	6.11499121056997	5.13411897212599	0,029442174	0.203772959009606	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8334	CYB5B	-1.41805548617679	7.64109595422854	5.13379601350842	0,029446959	0.203772959009606	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7084	GC	-13.2035380528538	11.4711073062305	5.16856536858822	0,02948167	0.203893221091086	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
955	PLPP2	-2.73466389063501	4.76612333583008	5.12880856153418	0,029520974	0.203946156659421	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5599	TRAIP	-2.16311615825109	2.95249249025528	5.12833163485464	0,029528062	0.203946156659421	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
827	RIPOR2	-3.20736580047357	3.78168921824783	5.12594032613731	0,029563631	0.203946156659421	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4865	SH3BGRL	1.41967957947526	6.61412165581693	5.12497895782171	0,029577944	0.203946156659421	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9291	TTC13	1.18349877964499	5.20938986177507	5.12416406740446	0,029590081	0.203946156659421	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8266	ARHGEF16	-3.03146954516646	2.31115075112762	5.16095745875684	0,029593343	0.203946156659421	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3529	MIER1	0.90876501311503	4.84161220565066	5.12195160511008	0,029623063	0.204031450728612	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11047	COL22A1	-3.78800758676087	2.18846820073483	5.15358841443861	0,029701951	0.20445509160519	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9534	GINS2	-2.64881983623844	4.21546871405742	5.11428368603826	0,029737682	0.204529738460646	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9094	TTYH2	-1.79371136672116	4.94783542006849	5.11164644304292	0,029777215	0.204529738460646	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11538	PAX8	-2.14631867765121	2.76112334980076	5.11122215030531	0,029783581	0.204529738460646	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8280	EDN1	-4.00239875519825	5.0211253871834	5.11065033944416	0,029792162	0.204529738460646	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2184	MPP5	1.40313213723104	4.3583079192763	5.11001316560457	0,029801727	0.204529738460646	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3494	TENT5C	-3.50940308153124	3.79632554424147	5.10898878478742	0,029817112	0.204529738460646	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7700	CGN	-5.00839620662139	3.21213113612032	5.14305394712348	0,02985797	0.204593217983496	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
821	CRIP1	2.50164692611821	6.58735746580108	5.10561919678063	0,029867779	0.204593217983496	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9165	PRKAR2A	-0.970851134119832	5.78442247592881	5.1040535984277	0,029891353	0.204593217983496	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1070	RAB11B	-0.736200623201951	7.23470809139064	5.10299704141891	0,029907273	0.204593217983496	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3806	OCLN	-4.76794909649589	3.97655348759395	5.10259568271824	0,029913323	0.204593217983496	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8238	APOB	-12.6154454244284	11.1203162808717	5.13308484773803	0,030006441	0.205110846427089	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10308	FGF21	-4.65590354510222	2.57659111563296	5.13093929072183	0,0300385	0.205180291960733	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8479	CHERP	-0.940434558428921	6.33001259098995	5.09209388298623	0,030072103	0.205180291960733	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9305	MASP2	-9.62040824441676	7.17272314347201	5.12589080007399	0,030114084	0.205180291960733	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3864	TNS3	1.74395591466396	6.64114047272864	5.08927367256399	0,030114898	0.205180291960733	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4620	SF3B2	-0.87426806000029	8.00913765573162	5.08904841180335	0,03011832	0.205180291960733	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6220	WDR62	-2.47891408035068	3.86083953211114	5.08885559363787	0,030121248	0.205180291960733	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8941	DOCK1	0.992772071898793	5.65248965415714	5.08743603486608	0,03014282	0.205200610793993	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2569	ZC3H18	-0.906183808108111	5.42283075571937	5.08636425567894	0,030159117	0.205200610793993	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3925	SGTA	-1.02913423736774	6.88455524841979	5.08261246446575	0,030216244	0.205470456233335	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4361	CYP1A1	-4.34214230378552	2.32277416356444	5.11617341474026	0,030260154	0.205539642672351	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1001	PTPN6	-4.52992681332255	2.9390489305814	5.11511121715764	0,030276168	0.205539642672351	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10496	NDUFV1	-0.902477831189413	7.86974064606687	5.07829545556248	0,030282122	0.205539642672351	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5634	DDX6	0.809126114998093	6.61585788272086	5.07736733305721	0,030296306	0.205539642672351	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5709	CD34	-4.74187647582508	4.66733059526711	5.07544321767976	0,030325734	0.205578639302036	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
911	CD82	-1.5884108294023	5.96280482084179	5.07470682723237	0,030337004	0.205578639302036	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4723	NDUFS2	-0.834737025694397	7.86683350265086	5.07010085229162	0,030407604	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8717	HMGB2	-1.72430539253264	6.36306373732959	5.06799160547929	0,030439994	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2514	ALDOB	-12.9127894675965	11.337780765698	5.10334049427322	0,030454246	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5340	CENPW	-2.13375854637539	5.23761909089752	5.06546254701652	0,03047888	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3068	TSPAN12	-4.4435939377422	6.00490894588799	5.0651850750897	0,03048315	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1020	QSOX2	-0.975461779746006	4.97380634596243	5.06280929509487	0,030519734	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6640	CDC25A	-2.64506078293467	3.40391085958457	5.06034816046326	0,030557684	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4518	DTX1	-4.925201029263	2.90913549941364	5.09587533800064	0,030567779	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1119	ALB	-16.8231149550999	16.0028335908912	5.09445327340556	0,030589459	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10461	PLAAT1	-2.74255819336729	2.03764698860383	5.0552770491993	0,03063604	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3268	ZC3H10	-0.844621398770739	4.07683630282019	5.0550190936883	0,030640031	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3453	SPEG	2.19424703590577	4.22142302743046	5.05448112552483	0,030648358	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4655	PRKCB	-3.36286412358623	2.6573074076088	5.05437040565323	0,030650072	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6573	USP12	0.854114230229145	5.64661925873918	5.05398826258551	0,030655988	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4215	LRRC42	0.87407809874254	5.16258908803959	5.05227597565636	0,030682514	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6339	SNCB	-3.24280413983365	2.19407433674273	5.087888214632	0,030689764	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7137	RPS6KA5	-2.19911188363876	2.6535694456142	5.05041016733526	0,030711446	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8132	NDUFB7	-0.901446519387102	7.78699400314209	5.04943832779907	0,030726527	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2015	BCL6B	-3.07131328395008	2.01851749629799	5.08503819333367	0,03073342	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4434	CTPS2	-1.12262153404573	4.43908530287683	5.04804911106508	0,0307481	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4407	CDT1	-2.30684918723226	5.38190783194002	5.04601577358008	0,030779705	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
878	STK38L	1.1864020863542	3.74390423564024	5.04569799200084	0,030784648	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
967	VRK3	-1.03358792406127	4.92233213261723	5.0444646873753	0,030803838	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8553	GRB2	-0.762558222299138	6.91375582762049	5.04339022715655	0,030820567	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4063	CDHR5	-8.56308911049944	6.00529853892076	5.07862469311532	0,03083191	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2013	MYOF	2.15329582399983	6.82397875117056	5.04199966907325	0,030842233	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3796	REEP6	-5.99443615601153	8.15563795443589	5.0417581098766	0,030845998	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4826	LMO7	2.07307338003381	5.92336824465148	5.04124733385779	0,030853962	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6851	DES	-4.60434970610554	3.76540745288443	5.04103903250545	0,03085721	0.205668111764599	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9500	CPB2	-10.6843783499236	8.65041066134766	5.07199467101418	0,030934088	0.205976761443947	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4101	HECW1	-3.01956302499405	2.5722889263318	5.03583154796914	0,030938536	0.205976761443947	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6412	DOT1L	-1.19005713108454	5.82539639924569	5.03427748522235	0,030962851	0.206011465401482	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4591	DIPK1A	1.35087242699136	3.97353061172077	5.0330844807136	0,030981531	0.206011465401482	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2889	SUSD4	-3.84037829962027	2.44329674984403	5.06797060404932	0,030996285	0.206011465401482	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10734	RBAK	1.30481670574972	3.21263332693132	5.02826773334509	0,031057078	0.206298962128037	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7878	ADGRB3	-4.05182827347552	2.69028065076416	5.02627332265995	0,031088417	0.206329056730923	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11170	CPN2	-9.98969494348162	7.61128940462601	5.06149337404061	0,031096686	0.206329056730923	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7701	MCU	0.860264900831521	5.8398607271117	5.02248960350038	0,031147967	0.206449273899184	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8211	HABP2	-9.13820910816514	6.76070413398826	5.05800134852735	0,031150963	0.206449273899184	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7300	PCDH1	-3.41330780971683	6.18166934525875	5.02125326865164	0,031167452	0.206449273899184	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5958	INHBE	-5.3281048584515	5.52308113341567	5.01816274234946	0,031216218	0.206639171235101	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9296	SERPINA11	-9.94948288785413	7.64700710151015	5.05284791706858	0,031231252	0.206639171235101	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7837	FZD5	-3.08846357399779	4.42774483545577	5.01049869366114	0,03133751	0.207225672359634	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5495	AOC3	-4.09802765270861	2.3841208663883	5.04384024783723	0,031372133	0.207338077075721	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4764	SARDH	-6.28610797461793	6.4119742532491	5.00448090948841	0,031433108	0.207494601219139	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11720	DBP	1.42389921549156	5.22124486060437	5.00328768904173	0,031452102	0.207494601219139	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1507	CITED4	-2.10341968264083	4.5678835548599	5.0030676199201	0,031455606	0.207494601219139	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4274	ERAL1	-1.19978369377713	5.98283306204059	5.00239184980945	0,031466369	0.207494601219139	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3553	MGAT4A	-3.52805313967315	2.38151136446699	5.00058230552981	0,031495211	0.207514734299451	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2813	CCHCR1	-1.35411229607113	2.35469230075849	4.9999872222714	0,031504702	0.207514734299451	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6321	OLAH	-5.22049939131915	3.21439724660744	5.31790218089661	0,031528977	0.207558411173448	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11155	SRRT	-0.86095907341865	6.38007550094502	4.99361844251536	0,031606475	0.207939950187951	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
729	GRM7	-4.08349172914357	2.26359502258605	5.0275259212003	0,031629067	0.207939950187951	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1675	TMEM214	-0.883205364402602	6.42128461184611	4.99152775613143	0,031639962	0.207939950187951	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3386	C8B	-10.5232257000112	8.59829702057515	5.02384878102841	0,031687295	0.208134751365977	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11452	ERG	-3.90664631107674	2.74546944303187	4.98525897294013	0,031740603	0.208368555801362	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9380	NSFL1C	-0.757519054967834	5.92241567508645	4.98186920467063	0,031795169	0.208484610716293	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4156	SYN1	-3.04902104748181	2.68133762001578	4.98145682249132	0,031801814	0.208484610716293	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2340	CHRNB1	-3.35736582859752	2.30921140853102	4.98085910823554	0,031811448	0.208484610716293	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1859	NPDC1	2.02203199130429	6.99036412199151	4.97808418721323	0,031856218	0.2085892425553	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9475	CHST13	-4.86787234552713	2.8943555876703	4.97767188279169	0,031862876	0.2085892425553	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3471	DNER	-4.31459627809222	3.85267984057131	4.97513669657778	0,031903847	0.208741298358966	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10089	HJV	-7.66397973178932	5.34518435669648	5.00842076855716	0,031932885	0.208746355910531	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
564	NKD1	-3.25145362128297	2.50444551754585	5.00762674133665	0,03194558	0.208746355910531	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9351	NUDT8	-2.18034497432592	5.27420131992011	4.9700781797834	0,03198577	0.208746355910531	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6662	CCDC186	1.04400605377851	4.50188901984	4.96966148240573	0,031992528	0.208746355910531	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7799	TTLL12	-1.28559941108093	5.40334665135585	4.96824915433192	0,032015447	0.208746355910531	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6522	SLCO2A1	-3.25602537290516	6.09277718598556	4.96810485018119	0,03201779	0.208746355910531	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
431	NKD2	-5.71776324928958	4.07204069181379	5.00195297542284	0,032036461	0.208746355910531	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6963	CFP	-4.16390113973871	2.78693184136016	5.00132256893674	0,032046576	0.208746355910531	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8237	CCDC126	1.32247411983296	3.74050513337952	4.96449421604232	0,032076468	0.208802586123524	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5685	TMEM186	-1.11608694468911	3.74882949532901	4.9634823830218	0,032092933	0.208802586123524	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4745	KIF18B	-2.66178319760505	3.83560940468813	4.96252896210626	0,032108456	0.208802586123524	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1293	NDUFS4	0.849584966385238	7.50339101541284	4.96057528665833	0,03214029	0.20883069294158	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5679	LMNB1	-2.15694250037932	6.11132847819153	4.96008516413443	0,032148282	0.20883069294158	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9548	TRMT2B	-1.03674687530867	4.4477779097712	4.95686855188935	0,032200783	0.209056300350173	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7432	KRT222	-2.53875810932343	1.82773249717267	4.98846902899647	0,03225358	0.209237246252209	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3408	MORF4L1	0.996916974205123	6.80625070081499	4.95294200531519	0,032265	0.209237246252209	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11348	PPP1R1B	-4.66358877337907	3.43126306049939	4.95190313588122	0,032282013	0.209237246252209	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2992	PYGM	-3.64951709530707	2.79400504508595	4.94931609312942	0,032324423	0.209343717766182	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1172	RAB20	-2.43175421729406	4.66970208757659	4.94703636318255	0,032361846	0.209343717766182	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6554	DNALI1	-1.97198339232264	3.78674099046695	4.94700121622382	0,032362423	0.209343717766182	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7326	ADORA2A	-2.69612429424215	2.28515346451513	4.9459911451263	0,032379019	0.209343717766182	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1371	ASGR1	-9.89931400824096	8.00894733805421	4.98004793357478	0,032389994	0.209343717766182	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
5652	SLC2A2	-9.95506626955427	7.9513187554538	4.97911091914113	0,032405212	0.209343717766182	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4836	ZNRD2	-1.06027715603026	6.5881042908039	4.94166257685445	0,032450246	0.209519591155042	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
3854	NME1	-1.23711685099705	7.75386371042424	4.93731808801789	0,032521907	0.209784620075609	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
2675	DPYS	-8.65660027192783	6.27195831173715	4.97136992659412	0,032531231	0.209784620075609	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11493	BHLHA15	-4.28090120585624	2.41057371336868	4.9685237430846	0,0325777	0.209784620075609	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
63	ANK3	-5.28959777480135	4.05537422675513	4.93376915586681	0,032580573	0.209784620075609	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10889	PPP1R16B	-3.91464500168492	2.59236904762187	4.96833255531835	0,032580824	0.209784620075609	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
11159	ILDR2	-3.69711485927612	3.36637772433121	4.96704222463136	0,032601918	0.209784620075609	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9932	ANGPTL3	-9.82285289817839	7.6986898196005	4.96566512712275	0,032624446	0.209784620075609	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1454	MEPCE	-0.793680358435142	5.29347108534764	4.92981505512242	0,032646073	0.209784620075609	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
4679	DMAC2	-1.1948912679299	5.33468254923732	4.92947042941765	0,032651788	0.209784620075609	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
8667	ALOX5	-3.14492348960971	1.98650154969553	4.95065715128298	0,032871072	0.210890494172786	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
7594	HLA-DQA1	-3.81153321818912	2.61022046838997	4.95051675461456	0,032873389	0.210890494172786	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
1506	LLGL2	-3.36601761460615	4.26552838848397	4.91590181237697	0,032877692	0.210890494172786	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
9702	TUBB4A	-3.74229658966891	6.95894268868799	4.94609995654371	0,032946364	0.21121581847889	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
6457	BTF3L4	1.0647298729411	6.42462979034212	4.90917634154544	0,032990296	0.211382264718037	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10221	HS3ST1	-5.62538546268437	5.18427822145481	4.93998327434463	0,033047719	0.211405108179344	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
10842	C8A	-10.2469754488157	8.41876806059036	4.93873663670041	0,033068417	0.211405108179344	BH	1*groupolfactory_epithelial:h -1*groupasd:h	glm
